smiles,homo
CC(=NO)C1COC=N1,-0.25
CC(=NO)C1OCC=C1,-0.239
CC(=NO)C1CCCC1,-0.2375
CC(=NO)C1CCCO1,-0.2428
CC(=NO)C1CCOC1,-0.2414
CC(=NO)C1COCO1,-0.2548
CC(=NO)C1C(O)C1O,-0.2268
CC1C(C)C1C(C)=NO,-0.225
CC1C(N1C)C(C)=NO,-0.221
CC1C(O)C1C(C)=NO,-0.2318
C1CC2(C1)CCC2=NO,-0.2376
ON=C1CCC11CCO1,-0.2421
C1CC2(C1=NO)COC2,-0.2471
C1CC2(C1)C(=NO)CN2,-0.2251
C1C(=NO)C2(N1)COC2,-0.2369
C1CC2(C1)C(=NO)CO2,-0.2425
C1C(=NO)C2(O1)COC2,-0.2546
CC1CC11CCC1=NO,-0.2258
CC1CC11NCC1=NO,-0.2161
CC1CC11OCC1=NO,-0.2262
CC1NC11CCC1=NO,-0.2283
CC1OC11CCC1=NO,-0.2432
ON=C1CCC11CC1O,-0.2315
ON=C1CNC11CC1O,-0.22
ON=C1COC11CC1O,-0.2308
CC(=NO)C12CC1CC2,-0.2258
CC(=NO)C12CC1CO2,-0.2246
CC(=NO)C12CC1OC2,-0.2333
CC(=NO)C12CCC1N2,-0.2288
CC(=NO)C12CCC1O2,-0.2325
CC(=N[O-])C12C[NH+]1CC2,-0.2035
CC12CC3C1C2C3=NO,-0.2227
CC12CC3N1C2C3=NO,-0.2284
CC12OC3C1C2C3=NO,-0.2303
ON=C1C2C3C1CC23O,-0.2227
CC1CC2C1CC2=NO,-0.2369
CC1CC2N1CC2=NO,-0.2167
CC1OC2C1CC2=NO,-0.244
ON=C1CC2C(O)CC12,-0.2435
CC1C2CC(CC12)=NO,-0.2376
ON=C1CC2C(O)C2C1,-0.2392
ON=C1CC2CCC2=C1,-0.2111
ON=C1CC2CNC2=C1,-0.1939
ON=C1CC2OCC2=C1,-0.2257
ON=C1CN2CCC2=C1,-0.1869
ON=C1CC2CCC2C1,-0.2387
ON=C1CC2COC2C1,-0.2442
CC12C3CC1C(=NO)C23,-0.2213
CC12C3N1CC2C3=NO,-0.2286
CC12C3OC1C(=NO)C23,-0.2297
ON=C1C2C3CC1C23O,-0.2253
ON=C1C2C3NC1C23O,-0.2233
ON=C1C2C3OC1C23O,-0.2366
ON=C1C=CCC1C#C,-0.2256
ON=C1C=CCC1C#N,-0.2411
ON=C1C=CNC1C#C,-0.1965
ON=C1C=CNC1C#N,-0.2133
ON=C1CC=CC1C#C,-0.2457
ON=C1CC=CC1C#N,-0.2625
C#CC1=CCCC1=NO,-0.2163
C1CC(=NO)C(=C1)C#N,-0.2392
C#CC1=CNCC1=NO,-0.185
C1C(=NO)C(=CN1)C#N,-0.2075
ON=C1CCCC1C#C,-0.2443
ON=C1CCCC1C#N,-0.2619
ON=C1CCNC1C#N,-0.2538
ON=C1CCOC1C#C,-0.2527
ON=C1CCOC1C#N,-0.2717
ON=C1CNCC1C#N,-0.2494
ON=C1COCC1C#C,-0.2496
ON=C1COCC1C#N,-0.2714
C1CC(=NO)C(=C1)C=O,-0.2341
C1C(=NO)C(=CN1)C=O,-0.2003
ON=C1CC=CC1C=O,-0.239
ON=C1C=CCC1C=O,-0.2309
ON=C1C=CNC1C=O,-0.2025
ON=C1CCCC1C=O,-0.2434
ON=C1COCC1C=O,-0.2529
ON=C1CCNC1C=O,-0.2319
ON=C1CCOC1C=O,-0.2422
CN=C1C(=NO)C=CN1,-0.1993
CN=C1C(=NO)CCO1,-0.2405
CCC1=CCCC1=NO,-0.2142
CCC1=CNCC1=NO,-0.1833
C1CC(=NO)C(=C1)CO,-0.2135
OCC1=CNCC1=NO,-0.1824
CCC1C=CCC1=NO,-0.2344
COC1C=CCC1=NO,-0.2441
OCC1C=CCC1=NO,-0.2364
CCC1CC=CC1=NO,-0.2192
CCC1NC=CC1=NO,-0.1854
COC1CC=CC1=NO,-0.227
OCC1CC=CC1=NO,-0.2304
OCC1NC=CC1=NO,-0.1889
CCC1CCCC1=NO,-0.2383
CCC1COCC1=NO,-0.2482
CCC1OCCC1=NO,-0.2446
COC1CCCC1=NO,-0.2402
COC1COCC1=NO,-0.2475
COC1OCCC1=NO,-0.2516
OCC1CCCC1=NO,-0.2459
OCC1COCC1=NO,-0.2536
OCC1OCCC1=NO,-0.2474
C#CCC(=NO)C1CC1,-0.2383
[O-]N=C(CC#C)C1C[NH2+]1,-0.2163
C1CC1C(=NO)CC#N,-0.2522
C1CC1C(=NO)CC=O,-0.2386
ON=C(CC=O)C1CN1,-0.2367
CC#CC(=NO)C1CC1,-0.2207
CC#CC(=NO)C1CN1,-0.2281
CCCC(=NO)C1CC1,-0.2296
CCCC(=NO)C1CN1,-0.2311
CCCC(=NO)C1CO1,-0.245
C[NH2+]CC(=N[O-])C1CN1,-0.2014
C[NH2+]CC(=N[O-])C1CO1,-0.1353
COCC(=NO)C1CC1,-0.235
COCC(=N[O-])C1C[NH2+]1,-0.2152
C1CC1C(=NO)CCO,-0.2317
OCCC(=NO)C1CN1,-0.2344
CC1CC(=NO)C1C#C,-0.2461
CC1CC(=NO)C1C#N,-0.2639
CN1CC(=NO)C1C#C,-0.2293
CN1CC(=NO)C1C#N,-0.2478
ON=C1CC(O)C1C#C,-0.2542
ON=C1CC(O)C1C#N,-0.2708
CC1CC(=NO)C1C=O,-0.244
CN1CC(=NO)C1C=O,-0.2341
ON=C1CC(O)C1C=O,-0.2426
CC1CC(=NO)C1CO,-0.2465
CCC1C(C)CC1=NO,-0.2395
CCC1C(O)CC1=NO,-0.2416
CCC1N(C)CC1=NO,-0.2114
CN1CC(=NO)C1CO,-0.2354
COC1C(C)CC1=NO,-0.2465
COC1C(O)CC1=NO,-0.2556
OCC1C(O)CC1=NO,-0.247
C1CC12CC=CC2=NO,-0.2133
ON=C1C=CCC11CN1,-0.2191
ON=C1C=CCC11CO1,-0.2269
C1CC12C(=NO)C=CN2,-0.1833
C1CC12C=CCC2=NO,-0.2175
ON=C1CC=CC11CN1,-0.2235
ON=C1CC=CC11CO1,-0.2413
C1CC(=NO)C2(C1)CC2,-0.2261
ON=C1CCCC11CN1,-0.2263
ON=C1CCCC11CO1,-0.2401
C1COC2(C1=NO)CC2,-0.2266
C1CC12COCC2=NO,-0.2375
ON=C1COCC11CN1,-0.2374
ON=C1COCC11CO1,-0.2524
ON=C1CC2CC12C#C,-0.2285
ON=C1CC2CC12C#N,-0.2524
ON=C1CC2NC12C#C,-0.2297
ON=C1CC2NC12C#N,-0.2557
ON=C1CC2OC12C#C,-0.2499
ON=C1CC2OC12C#N,-0.2729
ON=C1CN2CC12C#C,-0.2343
ON=C1CN2CC12C#N,-0.2571
ON=C1CC2CC12C=O,-0.2435
ON=C1CN2CC12C=O,-0.245
ON=C1CC2NC12C=O,-0.2445
ON=C1CC2OC12C=O,-0.2625
CCC12CC1CC2=NO,-0.2278
CCC12CN1CC2=NO,-0.2288
CCC12NC1CC2=NO,-0.227
CCC12OC1CC2=NO,-0.2475
COC12CC1CC2=NO,-0.2306
OCC12CC1CC2=NO,-0.2386
OCC12CN1CC2=NO,-0.2382
OCC12NC1CC2=NO,-0.225
OCC12OC1CC2=NO,-0.2586
CC1CC(=NO)C11CC1,-0.2279
CC1CC(=NO)C11CN1,-0.2331
CC1CC(=NO)C11CO1,-0.245
CN1CC(=NO)C12CC2,-0.2078
ON=C1CC(O)C11CC1,-0.2347
ON=C1CC(O)C11CN1,-0.2356
ON=C1CC(O)C11CO1,-0.2497
ON=C1C2CC(C2)C1=O,-0.2321
ON=C1C2CC(N2)C1=O,-0.2322
ON=C1C2CC(O2)C1=O,-0.2338
CC1C2CC(C2)C1=NO,-0.2358
CC1C2CC(O2)C1=NO,-0.2445
CC1N2CC(C2)C1=NO,-0.2276
ON=C1C2CC(C2)C1O,-0.2499
ON=C1C2CC(O2)C1O,-0.2434
ON=C1C=CC2CC1C2,-0.22
ON=C1C=CC2CC1O2,-0.2329
ON=C1CCC2CC1C2,-0.2334
ON=C1CCC2CC1O2,-0.2406
ON=C1COC2CC1C2,-0.2379
CC12C3C(CN13)C2=NO,-0.2292
CC12C3CC(C13)C2=NO,-0.2224
CC12C3CC(N13)C2=NO,-0.2284
CC12C3OC(C13)C2=NO,-0.2299
ON=C1C2CC3C2C13O,-0.2271
ON=C1C2NC3C2C13O,-0.2254
ON=C1C2OC3C2C13O,-0.231
CC1C2CCC2C1=NO,-0.2372
CC1C2COC2C1=NO,-0.2384
CC1C2OCC2C1=NO,-0.2452
CC1N2CCC2C1=NO,-0.2166
ON=C1C(O)C2CCC12,-0.2458
ON=C1C(O)C2COC12,-0.251
ON=C1C(O)C2OCC12,-0.2479
CC1C2C(O)C2C1=NO,-0.2305
CC1C2C1C(=NO)C2C,-0.2289
CC1C2C1C(=NO)C2O,-0.2361
CC1C2N1C(C)C2=NO,-0.227
CN1C2C1C(=NO)C2O,-0.2379
ON=C1C2C(O)C2C1O,-0.2361
ON=C1CC2CN2C1=N,-0.242
ON=C1C2CC2OC1=N,-0.2444
ON=C1C2CC2CC1=O,-0.234
ON=C1CC2CC2C1=O,-0.2318
ON=C1CC2CN2C1=O,-0.2435
ON=C1C2NC2CC1=O,-0.2358
ON=C1CC2NC2C1=O,-0.2316
ON=C1C2OC2CC1=O,-0.2448
ON=C1CC2OC2C1=O,-0.2413
ON=C1C2CN2CC1=O,-0.2297
ON=C1CN2CC2C1=O,-0.2374
ON=C1C2CC2NC1=O,-0.2388
ON=C1C2CC2OC1=O,-0.2595
CC1=CC2CC2C1=NO,-0.2138
CC1=CC2NC2C1=NO,-0.2228
CC1=CC2OC2C1=NO,-0.2351
CC1=CN2CC2C1=NO,-0.2076
NC1=NC2CC2C1=NO,-0.2174
CC1C2CC2CC1=NO,-0.2403
CC1C2NC2CC1=NO,-0.2362
CC1C2OC2CC1=NO,-0.2463
ON=C1CC2CC2C1O,-0.2536
ON=C1CN2CC2C1O,-0.2405
ON=C1CC2NC2C1O,-0.2435
ON=C1CC2OC2C1O,-0.2526
CC1CC2CC2C1=NO,-0.2285
CC1CC2NC2C1=NO,-0.2319
CC1CC2OC2C1=NO,-0.2465
CC1OC2CC2C1=NO,-0.2332
ON=C1C2CC2CC1O,-0.2383
ON=C1C2NC2CC1O,-0.2419
ON=C1C2OC2CC1O,-0.2532
ON=C1C2CN2CC1O,-0.2321
CC1=CC2CC1C2=NO,-0.2233
CC1=CC2NC1C2=NO,-0.2192
CC1=CC2OC1C2=NO,-0.2307
CC1C2CC(=NO)C1O2,-0.2455
CC1C2CC1C(C2)=NO,-0.2333
CC1C2CN1CC2=NO,-0.2271
CN1C2CC1C(C2)=NO,-0.2157
ON=C1CC2NC1C2O,-0.2381
ON=C1CC2OC1C2O,-0.2465
ON=C1CC2CC1C2O,-0.2337
CC1CC2CC1C2=NO,-0.2382
CC1CC2NC1C2=NO,-0.2429
CC1CC2OC1C2=NO,-0.2488
CC1OC2CC1C2=NO,-0.2384
ON=C1C2CC1C(O)C2,-0.245
ON=C1C2CC(O)C1N2,-0.2395
ON=C1C2CC(O)C1O2,-0.2487
ON=C1CC(=O)C2CC12,-0.2385
ON=C1CC(=O)C2NC12,-0.2383
ON=C1CC(=O)C2OC12,-0.2526
ON=C1CC(=O)N2CC12,-0.2519
CC1=CC(=NO)C2CC12,-0.2115
CC1=CC(=NO)C2CN12,-0.2075
CC1=CC(=NO)C2NC12,-0.2195
CC1=CC(=NO)C2OC12,-0.2314
NC1=CC(=NO)C2CC12,-0.1864
NC1=CC(=NO)C2NC12,-0.1916
NC1=CC(=NO)C2OC12,-0.2002
CC1CC(=NO)C2CC12,-0.2275
CC1CC(=NO)C2NC12,-0.23
CC1CC(=NO)C2OC12,-0.2455
ON=C1CC(O)C2CC12,-0.2316
ON=C1CC(O)C2NC12,-0.238
ON=C1CC(O)C2OC12,-0.2499
ON=C1CC2CC2C=C1,-0.2158
ON=C1CC2NC2C=C1,-0.219
ON=C1CC2OC2C=C1,-0.2286
ON=C1CN2CC2C=C1,-0.2182
ON=C1CCC2CC2C1,-0.2381
ON=C1CCC2OC2C1,-0.2429
ON=C1COC2CC2C1,-0.2433
ON=C1CC2CC1C=C2,-0.2332
ON=C1CC2OC1C=C2,-0.2417
ON=C1CC2CC1CO2,-0.2408
ON=C1CC2CCC1C2,-0.2352
ON=C1CC2CCC1O2,-0.2449
ON=C1CC2COC1C2,-0.2395
ON=C1CC2COC1O2,-0.2437
ON=C1CC2OCC1O2,-0.2513
ON=C1C2CC1C2C#C,-0.2391
ON=C1C2CC1C2C#N,-0.2534
ON=C1C2NC1C2C#C,-0.2474
ON=C1C2NC1C2C#N,-0.2629
ON=C1C2OC1C2C#C,-0.2517
ON=C1C2OC1C2C#N,-0.2672
ON=C1C2CC1C2C=O,-0.2407
ON=C1C2NC1C2C=O,-0.2417
ON=C1C2OC1C2C=O,-0.2538
ON=C1C2CC1N2C=O,-0.2484
CCC1C2CC1C2=NO,-0.2335
CCC1C2NC1C2=NO,-0.2306
CCC1C2OC1C2=NO,-0.2455
CCN1C2CC1C2=NO,-0.228
COC1C2CC1C2=NO,-0.2369
COC1C2NC1C2=NO,-0.2315
COC1C2OC1C2=NO,-0.2477
OCC1C2CC1C2=NO,-0.2346
OCC1C2NC1C2=NO,-0.2366
OCC1C2OC1C2=NO,-0.2515
ON=C1CC(C1)C1CC1,-0.2392
ON=C1CC(C1)C1CO1,-0.2412
ON=C1CC(C1)N1CC1,-0.2394
C1CC1N2CC(=NO)C2,-0.222
CC(=NO)C1CC2CC12,-0.2357
CC(=NO)C1CC2NC12,-0.2267
CC(=NO)C1CC2OC12,-0.2385
CC(=NO)C1OC2CC12,-0.2367
CC12CC3C(C13)C2=NO,-0.225
CC12CC3C(N13)C2=NO,-0.2306
CC12CN3C(C13)C2=NO,-0.2325
CC12OC3C(C13)C2=NO,-0.2322
ON=C1C2C3CC1(O)C23,-0.2392
ON=C1C2C3N2CC13O,-0.2412
CC(=NO)C(=O)N1CC1,-0.249
NC(=[NH2+])C(=N[O-])C1CN1,-0.1808
NC(=[NH2+])C(=N[O-])C1CO1,-0.1766
C1CC1C(=NO)C(=O)N,-0.2475
CC(C)C(=NO)C1CC1,-0.2323
CC(C)C(=NO)C1CN1,-0.2303
CC(C)C(=NO)C1CO1,-0.2447
CC(O)C(=NO)C1CC1,-0.2434
CC(=NO)C(O)C1CC1,-0.2424
CC(=N[O-])C(O)C1C[NH2+]1,-0.1073
CC(=NO)C(O)C1CO1,-0.2485
CC(C1CC1)C(C)=NO,-0.2387
CC(C1CO1)C(C)=NO,-0.246
CC(N1CC1)C(C)=NO,-0.2364
CC1C2C3C1C2C3=NO,-0.2293
CC1C2C3N1C2C3=NO,-0.2302
CN1C2C3C1C2C3=NO,-0.2262
ON=C1C2C3C(O)C2C13,-0.2306
CC(=NO)C1C2CC1C2,-0.2391
CC(=NO)C1C2CC1O2,-0.2344
CC(=NO)C1C2CN1C2,-0.2306
CC(=NO)C1C2CCC12,-0.2353
CC(=NO)C1C2CCN12,-0.2313
CC(=NO)C1C2COC12,-0.2302
ON=C1C2CC1C=CC2,-0.2323
ON=C1C2CC1N=CO2,-0.2478
ON=C1C2CC=CC1N2,-0.2312
ON=C1C2CC=CC1O2,-0.2427
ON=C1C2CC1CCC2,-0.2354
ON=C1C2CC1COC2,-0.2376
ON=C1C2CC1OCC2,-0.2433
ON=C1C2CC1OCO2,-0.2574
ON=C1C2CCCC1N2,-0.232
ON=C1C2CCCC1O2,-0.2473
ON=C1C2COCC1N2,-0.2389
ON=C1C2COCC1O2,-0.2485
ON=C1C2C=CC1C=C2,-0.2232
ON=C1C2CCC1C=C2,-0.2374
ON=C1C2COC1C=C2,-0.2398
ON=C1C2CCC1CC2,-0.2408
ON=C1C2CCC1OC2,-0.2414
ON=C1C2CNC1CN2,-0.2219
ON=C1C2COC1CN2,-0.2309
ON=C1C2COC1CO2,-0.2516
ON=C1C2COC1OC2,-0.2505
ON=C1C=CC2CCC12,-0.2175
ON=C1C=CC2COC12,-0.2294
ON=C1C=CC2OCC12,-0.2307
ON=C1C=CN2CCC12,-0.1938
ON=C1CC=C2CCC12,-0.2292
ON=C1CC=C2CNC12,-0.2266
ON=C1CC=C2COC12,-0.2468
ON=C1CN=C2NCC12,-0.2349
ON=C1CN=C2OCC12,-0.2536
ON=C1CCC2CCC12,-0.236
ON=C1CCC2COC12,-0.246
ON=C1CCC2OCC12,-0.244
ON=C1CNC2CNC12,-0.2186
ON=C1CNC2COC12,-0.2318
ON=C1COC2CCC12,-0.2457
ON=C1COC2CNC12,-0.2318
ON=C1COC2COC12,-0.2553
ON=C1CC2C(C#C)C12,-0.2334
ON=C1CC2C(C#N)C12,-0.2499
ON=C1CN2C(C#C)C12,-0.2329
ON=C1CN2C(C#N)C12,-0.2533
ON=C1CC2C(C=O)C12,-0.2388
ON=C1CN2C(C=O)C12,-0.2422
ON=C1CC2C1N2C=O,-0.2499
CCC1C2CC(=NO)C12,-0.2282
CCC1C2N1CC2=NO,-0.2273
COC1C2CC(=NO)C12,-0.2258
OCC1C2CC(=NO)C12,-0.2361
OCC1C2N1CC2=NO,-0.2327
ON=C1CC2C=CCC12,-0.241
ON=C1CC2N=COC12,-0.2553
ON=C1CN2C=NCC12,-0.2367
ON=C1CC2CC=CC12,-0.2381
ON=C1CC2OC=NC12,-0.2519
ON=C1CN2CC=CC12,-0.2236
ON=C1CC2CCCC12,-0.2395
ON=C1CC2CCOC12,-0.2479
ON=C1CC2COCC12,-0.2426
ON=C1CC2OCCC12,-0.2457
ON=C1CC2OCOC12,-0.2564
ON=C1CN2CCCC12,-0.22
CC1C2C=CC(=NO)C12,-0.2167
CC1C2N1C=CC2=NO,-0.2088
CN1C2C=CC(=NO)C12,-0.2314
ON=C1C=CC2C(O)C12,-0.2184
CC1C2CCC(=NO)C12,-0.2257
CC1C2OCC(=NO)C12,-0.2345
ON=C1CCC2C(O)C12,-0.2255
ON=C1COC2C(O)C12,-0.2354
ON=C1C=CCC2CC12,-0.2166
ON=C1C=CCC2NC12,-0.2193
ON=C1C=CCC2OC12,-0.2303
ON=C1C=CCN2CC12,-0.2196
ON=C1C=CNC2CC12,-0.1861
ON=C1CC=CC2CC12,-0.2253
ON=C1CC=CC2NC12,-0.2282
ON=C1CC=CC2OC12,-0.2387
ON=C1CN=CN2CC12,-0.2373
ON=C1CCCC2CC12,-0.2244
ON=C1CCCC2NC12,-0.2293
ON=C1CCCC2OC12,-0.243
ON=C1CCOC2CC12,-0.2295
ON=C1CNCC2NC12,-0.2181
ON=C1COCC2CC12,-0.2351
ON=C1COCC2NC12,-0.2399
ON=C1COCC2OC12,-0.2545
CC1CC2CC(=NO)C12,-0.2384
CC1CN2CC(=NO)C12,-0.2224
CC1OC2CC(=NO)C12,-0.2451
CN1CC2CC(=NO)C12,-0.2118
ON=C1CC2CC(O)C12,-0.2358
ON=C1CN2CC(O)C12,-0.2333
ON=C1C2CC3CC1C23,-0.2356
ON=C1C2CC3CC1N23,-0.2288
ON=C1C2CC3OC1C23,-0.2395
ON=C1C2CN3CC1C23,-0.2175
ON=C1CC2C3CC1C23,-0.2356
ON=C1CC2C3CC1N23,-0.2375
ON=C1CC2C3OC1C23,-0.2315
ON=C1CN2C3CC1C23,-0.2402
ON=C1C2C3C1N=CN23,-0.2432
ON=C1C2C3C=CC1C23,-0.2236
ON=C1C2C3C=CC1N23,-0.2207
ON=C1C2C3C1CCN23,-0.2299
ON=C1C2C3CCC1C23,-0.2234
ON=C1C2C3CCC1N23,-0.2261
ON=C1C2C3COC1C23,-0.2307
ON=C1C2C3OCC1C23,-0.2246
ON=C1C2CC3C2CC13,-0.2356
ON=C1C2CC3C2OC13,-0.2428
ON=C1C2CN3C2CC13,-0.2317
ON=C1C2NC3C2NC13,-0.2244
ON=C1C2NC3C2OC13,-0.2367
ON=C1C2OC3C2OC13,-0.2461
ON=C1CC2C3CC2C13,-0.2341
ON=C1CC2C3CN2C13,-0.2313
ON=C1CC2C3OC2C13,-0.2394
ON=C1CN2C3CC2C13,-0.2346
ON=C1C=C2CC3C1N23,-0.2092
ON=C1C=C2CC3C2C13,-0.2054
ON=C1C=C2CN3C2C13,-0.2132
ON=C1C=C2NC3C2C13,-0.2093
ON=C1CC2CC3C1N23,-0.2283
ON=C1CC2CC3C2C13,-0.2259
ON=C1CC2CN3C2C13,-0.2255
ON=C1CC2OC3C2C13,-0.2238
ON=C1CN2CC3C2C13,-0.2221
ON=C1C2C3N4C3C1C24,-0.2437
ON=C1C2C3C4C2C1N34,-0.2387
ON=C1C2C3C4C3C1C24,-0.2372
ON=C1C2C3C4C3N2C14,-0.2317
CC1C2C(C)C1C2=NO,-0.2335
CC1C2C(O)C1C2=NO,-0.2377
CC1C2N(C)C1C2=NO,-0.226
CN1C2C(O)C1C2=NO,-0.2387
ON=C1C2C(O)C1C2O,-0.2552
CC1C2C=CC1C2=NO,-0.2314
CN1C2C=CC1C2=NO,-0.2235
ON=C1C2C=CC1C2O,-0.2427
CC1C2CCC1C2=NO,-0.2375
CC1C2COC1C2=NO,-0.2396
CN1C2CCC1C2=NO,-0.2224
ON=C1C2CCC1C2O,-0.2493
ON=C1C2COC1C2O,-0.2378
ON=C1C2CC2C1C#C,-0.2359
ON=C1C2CC2C1C#N,-0.2527
ON=C1C2CN2C1C#C,-0.2365
ON=C1C2CN2C1C#N,-0.2555
ON=C1C2NC2C1C#C,-0.236
ON=C1C2NC2C1C#N,-0.2544
ON=C1C2OC2C1C#C,-0.2514
ON=C1C2OC2C1C#N,-0.2744
ON=C1C2CC2C1C=O,-0.2435
ON=C1C2NC2C1C=O,-0.2372
ON=C1C2OC2C1C=O,-0.2508
ON=C1C2CN2C1C=O,-0.2422
CCC1C2CC2C1=NO,-0.2304
CCC1C2NC2C1=NO,-0.2307
CCC1C2OC2C1=NO,-0.2501
CCC1N2CC2C1=NO,-0.2297
CNC1C2NC2C1=NO,-0.2143
COC1C2CC2C1=NO,-0.2348
COC1C2NC2C1=NO,-0.2316
COC1C2OC2C1=NO,-0.2457
OCC1C2CC2C1=NO,-0.2452
OCC1C2NC2C1=NO,-0.2367
OCC1C2OC2C1=NO,-0.2561
OCC1N2CC2C1=NO,-0.239
ON=C1C2CC2C11CC1,-0.2265
ON=C1C2CC2C11CN1,-0.2318
ON=C1C2CC2C11CO1,-0.2411
ON=C1C2CN2C11CC1,-0.2278
ON=C1C2NC2C11CC1,-0.2298
ON=C1C2NC2C11CN1,-0.2369
ON=C1C2NC2C11CO1,-0.2419
ON=C1C2OC2C11CC1,-0.2442
ON=C1C2OC2C11CN1,-0.2448
ON=C1C2OC2C11CO1,-0.2565
ON=C1C2CC1C1CC21,-0.2402
ON=C1C2CC1C1NC21,-0.2328
ON=C1C2CC1C1OC21,-0.2427
ON=C1C2CC1N1CC21,-0.2335
ON=C1C2NC1C1CC21,-0.2424
ON=C1C2NC1C1NC21,-0.2418
ON=C1C2NC1C1OC21,-0.2457
ON=C1C2OC1C1CC21,-0.2432
ON=C1C2OC1C1NC21,-0.2398
ON=C1C2OC1C1OC21,-0.2486
CC1C2C3C(N13)C2=NO,-0.2311
CC1C2C3C2C(=NO)C13,-0.2241
CC1C2C3N2C1C3=NO,-0.2306
CN1C2C3C2C(=NO)C13,-0.2147
ON=C1C2C3C2C1C3O,-0.228
ON=C1C2C3C(O)C1N23,-0.2406
ON=C1C2CC3CC2C13,-0.2338
ON=C1C2CC3CN2C13,-0.2338
ON=C1C2CC3OC2C13,-0.2432
ON=C1C2CN3CC2C13,-0.2324
ON=C1C2OC3CC2C13,-0.2408
ON=C1C2C3CC1CC23,-0.2298
ON=C1C2C3CC1CN23,-0.2364
ON=C1C2C3CC1OC23,-0.2345
ON=C1C2C3OC1OC23,-0.2474
ON=C1C2CC2C2CC12,-0.2293
ON=C1C2CC2C2NC12,-0.2327
ON=C1C2CC2C2OC12,-0.2437
ON=C1C2CC2N2CC12,-0.2363
ON=C1C2NC2C2NC12,-0.2291
ON=C1C2NC2C2OC12,-0.2434
ON=C1C2OC2C2OC12,-0.2637
ON=C1CC2C3CC3C12,-0.2412
ON=C1CC2C3CN3C12,-0.2292
ON=C1CC2C3NC3C12,-0.2303
ON=C1CC2C3OC3C12,-0.2421
ON=C1CN2C3CC3C12,-0.226
ON=C1CCC1C1CC1,-0.2393
ON=C1CCC1C1CO1,-0.2479
ON=C1CCC1N1CC1,-0.2266
ON=C1CNC1C1CC1,-0.2287
ON=C1CNC1C1CN1,-0.2376
ON=C1CNC1C1CO1,-0.2364
ON=C1COC1C1CC1,-0.2467
ON=C1COC1C1CN1,-0.2463
ON=C1COC1C1CO1,-0.2512
C1CC1C(=NO)C2CC2,-0.2233
ON=C(C1CC1)C1CN1,-0.2308
ON=C(C1CN1)C1CN1,-0.236
[O-]N=C(C1C[NH2+]1)C1CO1,-0.2179
ON=C1C2C3C2C2C3C12,-0.2296
ON=C1C2C3C2N2C3C12,-0.2377
CC(=NO)CC(F)(F)F,-0.2571
FC1=CC(=N)C=CO1,-0.2294
FC1=CC(=N)N=CN1,-0.2173
FC1=CC(=N)N=CO1,-0.2454
c1c[nH]c(cc1=O)F,-0.2242
c1coc(cc1=O)F,-0.2454
c1c(=O)ncoc1F,-0.2656
FC1=NC(=N)C=CN1,-0.2215
FC1=NC(=N)C=CO1,-0.252
FC1=NC(=N)N=CN1,-0.2436
FC1=NC(=N)N=CO1,-0.274
c1coc(nc1=O)F,-0.2677
c1nc(=O)nc(o1)F,-0.2883
FC1=CC(=N)NC=N1,-0.2228
FC1=CC(=N)OC=C1,-0.2207
FC1=CC(=N)OC=N1,-0.2433
c1c[nH]c(=O)cc1F,-0.2253
c1c(=O)[nH]cnc1F,-0.2516
c1coc(=O)cc1F,-0.247
c1c(ncoc1=O)F,-0.2729
FC1=NC(=N)NC=C1,-0.2187
FC1=NC(=N)NC=N1,-0.2468
FC1=NC(=N)OC=C1,-0.2466
FC1=NC(=N)OC=N1,-0.2736
c1c[nH]c(=O)nc1F,-0.2511
c1[nH]c(=O)nc(n1)F,-0.2841
c1coc(=O)nc1F,-0.2773
c1nc(nc(=O)o1)F,-0.3115
Cc1cccc(c1)F,-0.238
Cc1cccc(n1)F,-0.2501
Cc1ccnc(c1)F,-0.2554
Cc1ccnc(n1)F,-0.2639
Cc1cc(cnc1)F,-0.2515
Cc1cncc(n1)F,-0.2623
Cc1cc(ccn1)F,-0.2576
Cc1nccc(n1)F,-0.2627
Cc1cc(ncn1)F,-0.2668
Cc1ncnc(n1)F,-0.2838
c1cnc(cc1N)F,-0.2336
c1cc(cc(c1)F)N,-0.2065
c1cc(nc(c1)F)N,-0.2158
c1c(cncc1F)N,-0.2188
c1c(nc(cn1)F)N,-0.228
c1cnc(nc1N)F,-0.2432
c1cnc(cc1F)N,-0.2201
c1cnc(nc1F)N,-0.2338
c1c(ncnc1F)N,-0.2452
c1nc(nc(n1)F)N,-0.265
c1cc(cc(c1)F)O,-0.2259
c1cc(cc(c1)F)F,-0.2475
c1c(cncc1F)O,-0.2388
c1c(cncc1F)F,-0.261
c1cnc(cc1O)F,-0.2572
c1cnc(cc1F)O,-0.2444
c1cnc(cc1F)F,-0.2704
c1c(ncnc1F)O,-0.2746
c1c(ncnc1F)F,-0.2919
c1cc(nc(c1)F)O,-0.2375
c1cc(nc(c1)F)F,-0.26
c1c(nc(cn1)F)O,-0.2513
c1c(nc(cn1)F)F,-0.2747
c1cnc(nc1O)F,-0.2693
c1cnc(nc1F)O,-0.2647
c1cnc(nc1F)F,-0.2873
c1nc(nc(n1)F)O,-0.295
c1nc(nc(n1)F)F,-0.3091
FC1=CC=CC(=N)O1,-0.2183
c1cc(=O)[nH]c(c1)F,-0.2222
